regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Norte;RO;;11;;;;2021-05-31;22;1777225;229566;377;5758;32;;;
Norte;RO;;11;;;;2021-06-01;22;1777225;230646;1080;5777;19;;;
Norte;RO;;11;;;;2021-06-02;22;1777225;231544;898;5792;15;;;
Norte;RO;;11;;;;2021-06-03;22;1777225;232004;460;5802;10;;;
Norte;RO;;11;;;;2021-06-04;22;1777225;232886;882;5818;16;;;
Norte;RO;;11;;;;2021-06-05;22;1777225;233257;371;5822;4;;;
Norte;RO;;11;;;;2021-06-06;23;1777225;233425;168;5823;1;;;
Norte;RO;;11;;;;2021-06-07;23;1777225;233613;188;5835;12;;;
Norte;RO;;11;;;;2021-06-08;23;1777225;233613;0;5835;0;;;
Norte;RO;;11;;;;2021-06-09;23;1777225;235383;1770;5878;43;;;
Norte;RO;;11;;;;2021-06-10;23;1777225;236138;755;5894;16;;;
Norte;RO;;11;;;;2021-06-11;23;1777225;237179;1041;5904;10;;;
Norte;RO;;11;;;;2021-06-12;23;1777225;237788;609;5910;6;;;
Norte;RO;;11;;;;2021-06-13;24;1777225;238112;324;5916;6;;;
Norte;RO;;11;;;;2021-06-14;24;1777225;239067;955;5944;28;;;
Norte;RO;;11;;;;2021-06-15;24;1777225;240007;940;5961;17;;;
Norte;RO;;11;;;;2021-06-16;24;1777225;240996;989;5977;16;;;
Norte;RO;;11;;;;2021-06-17;24;1777225;241577;581;6001;24;;;
Norte;RO;;11;;;;2021-06-18;24;1777225;242539;962;6018;17;;;
Norte;RO;;11;;;;2021-06-19;24;1777225;242816;277;6027;9;;;
Norte;RO;;11;;;;2021-06-20;25;1777225;243156;340;6030;3;;;
Norte;AC;;12;;;;2021-01-01;53;881935;41689;69;796;1;;;
Norte;AC;;12;;;;2021-01-02;53;881935;41941;252;798;2;;;
Norte;AC;;12;;;;2021-01-03;1;881935;42046;105;802;4;;;
Norte;AC;;12;;;;2021-01-04;1;881935;42117;71;806;4;;;
Norte;AC;;12;;;;2021-01-05;1;881935;42170;53;808;2;;;
Norte;AC;;12;;;;2021-01-06;1;881935;42378;208;814;6;;;
Norte;AC;;12;;;;2021-01-07;1;881935;42478;100;821;7;;;
Norte;AC;;12;;;;2021-01-08;1;881935;42814;336;823;2;;;
Norte;AC;;12;;;;2021-01-09;1;881935;42908;94;823;0;;;
Norte;AC;;12;;;;2021-01-10;2;881935;43127;219;825;2;;;
Norte;AC;;12;;;;2021-01-11;2;881935;43346;219;826;1;;;
Norte;AC;;12;;;;2021-01-12;2;881935;43432;86;827;1;;;
Norte;AC;;12;;;;2021-01-13;2;881935;43785;353;829;2;;;
Norte;AC;;12;;;;2021-01-14;2;881935;44068;283;832;3;;;
Norte;AC;;12;;;;2021-01-15;2;881935;44156;88;835;3;;;
Norte;AC;;12;;;;2021-01-16;2;881935;44621;465;835;0;;;
Norte;AC;;12;;;;2021-01-17;3;881935;44767;146;836;1;;;
Norte;AC;;12;;;;2021-01-18;3;881935;44775;8;837;1;;;
Norte;AC;;12;;;;2021-01-19;3;881935;45208;433;839;2;;;
Norte;AC;;12;;;;2021-01-20;3;881935;45429;221;840;1;;;
Norte;AC;;12;;;;2021-01-21;3;881935;45729;300;844;4;;;
Norte;AC;;12;;;;2021-01-22;3;881935;45987;258;846;2;;;
Norte;AC;;12;;;;2021-01-23;3;881935;46239;252;848;2;;;
Norte;AC;;12;;;;2021-01-24;4;881935;46429;190;850;2;;;
Norte;AC;;12;;;;2021-01-25;4;881935;46539;110;854;4;;;
Norte;AC;;12;;;;2021-01-26;4;881935;46774;235;856;2;;;
Norte;AC;;12;;;;2021-01-27;4;881935;47119;345;858;2;;;
Norte;AC;;12;;;;2021-01-28;4;881935;47461;342;860;2;;;
Norte;AC;;12;;;;2021-01-29;4;881935;47936;475;861;1;;;
Norte;AC;;12;;;;2021-01-30;4;881935;48347;411;864;3;;;
Norte;AC;;12;;;;2021-01-31;5;881935;48467;120;867;3;;;
Norte;AC;;12;;;;2021-02-01;5;881935;48820;353;873;6;;;
Norte;AC;;12;;;;2021-02-02;5;881935;49049;229;876;3;;;
Norte;AC;;12;;;;2021-02-03;5;881935;49547;498;879;3;;;
Norte;AC;;12;;;;2021-02-04;5;881935;49944;397;882;3;;;
Norte;AC;;12;;;;2021-02-05;5;881935;50122;178;884;2;;;
Norte;AC;;12;;;;2021-02-06;5;881935;50454;332;886;2;;;
Norte;AC;;12;;;;2021-02-07;6;881935;50546;92;888;2;;;
Norte;AC;;12;;;;2021-02-08;6;881935;50694;148;893;5;;;
Norte;AC;;12;;;;2021-02-09;6;881935;51269;575;900;7;;;
Norte;AC;;12;;;;2021-02-10;6;881935;51679;410;902;2;;;
Norte;AC;;12;;;;2021-02-11;6;881935;52172;493;907;5;;;
Norte;AC;;12;;;;2021-02-12;6;881935;52548;376;910;3;;;
Norte;AC;;12;;;;2021-02-13;6;881935;52920;372;917;7;;;
Norte;AC;;12;;;;2021-02-14;7;881935;53027;107;921;4;;;
Norte;AC;;12;;;;2021-02-15;7;881935;53455;428;931;10;;;
Norte;AC;;12;;;;2021-02-16;7;881935;53590;135;932;1;;;
Norte;AC;;12;;;;2021-02-17;7;881935;53892;302;940;8;;;
Norte;AC;;12;;;;2021-02-18;7;881935;54130;238;948;8;;;
Norte;AC;;12;;;;2021-02-19;7;881935;54562;432;951;3;;;
Norte;AC;;12;;;;2021-02-20;7;881935;54743;181;957;6;;;
Norte;AC;;12;;;;2021-02-21;8;881935;54786;43;963;6;;;
Norte;AC;;12;;;;2021-02-22;8;881935;54969;183;968;5;;;
Norte;AC;;12;;;;2021-02-23;8;881935;55591;622;974;6;;;
Norte;AC;;12;;;;2021-02-24;8;881935;55881;290;975;1;;;
Norte;AC;;12;;;;2021-02-25;8;881935;56257;376;982;7;;;
Norte;AC;;12;;;;2021-02-26;8;881935;56731;474;986;4;;;
Norte;AC;;12;;;;2021-02-27;8;881935;57337;606;996;10;;;
Norte;AC;;12;;;;2021-02-28;9;881935;57534;197;998;2;;;
Norte;AC;;12;;;;2021-03-01;9;881935;57894;360;1012;14;;;
Norte;AC;;12;;;;2021-03-02;9;881935;58081;187;1020;8;;;
Norte;AC;;12;;;;2021-03-03;9;881935;58506;425;1030;10;;;
Norte;AC;;12;;;;2021-03-04;9;881935;58884;378;1037;7;;;
Norte;AC;;12;;;;2021-03-05;9;881935;59500;616;1047;10;;;
Norte;AC;;12;;;;2021-03-06;9;881935;60069;569;1054;7;;;
Norte;AC;;12;;;;2021-03-07;10;881935;60288;219;1063;9;;;
Norte;AC;;12;;;;2021-03-08;10;881935;60656;368;1066;3;;;
Norte;AC;;12;;;;2021-03-09;10;881935;60721;65;1071;5;;;
Norte;AC;;12;;;;2021-03-10;10;881935;61121;400;1083;12;;;
Norte;AC;;12;;;;2021-03-11;10;881935;61394;273;1094;11;;;
Norte;AC;;12;;;;2021-03-12;10;881935;61709;315;1106;12;;;
Norte;AC;;12;;;;2021-03-13;10;881935;62332;623;1117;11;;;
Norte;AC;;12;;;;2021-03-14;11;881935;62620;288;1122;5;;;
Norte;AC;;12;;;;2021-03-15;11;881935;62940;320;1129;7;;;
Norte;AC;;12;;;;2021-03-16;11;881935;63378;438;1140;11;;;
Norte;AC;;12;;;;2021-03-17;11;881935;63721;343;1144;4;;;
Norte;AC;;12;;;;2021-03-18;11;881935;64234;513;1156;12;;;
Norte;AC;;12;;;;2021-03-19;11;881935;64878;644;1168;12;;;
Norte;AC;;12;;;;2021-03-20;11;881935;65275;397;1176;8;;;
Norte;AC;;12;;;;2021-03-21;12;881935;65446;171;1181;5;;;
Norte;AC;;12;;;;2021-03-22;12;881935;65959;513;1190;9;;;
Norte;AC;;12;;;;2021-03-23;12;881935;66290;331;1201;11;;;
Norte;AC;;12;;;;2021-03-24;12;881935;66744;454;1210;9;;;
Norte;AC;;12;;;;2021-03-25;12;881935;67292;548;1217;7;;;
Norte;AC;;12;;;;2021-03-26;12;881935;67777;485;1224;7;;;
Norte;AC;;12;;;;2021-03-27;12;881935;68575;798;1229;5;;;
Norte;AC;;12;;;;2021-03-28;13;881935;68742;167;1234;5;;;
Norte;AC;;12;;;;2021-03-29;13;881935;68905;163;1240;6;;;
Norte;AC;;12;;;;2021-03-30;13;881935;69103;198;1253;13;;;
Norte;AC;;12;;;;2021-03-31;13;881935;69657;554;1262;9;;;
Norte;AC;;12;;;;2021-04-01;13;881935;69988;331;1269;7;;;
Norte;AC;;12;;;;2021-04-02;13;881935;70851;863;1280;11;;;
Norte;AC;;12;;;;2021-04-03;13;881935;71062;211;1284;4;;;
Norte;AC;;12;;;;2021-04-04;14;881935;71157;95;1291;7;;;
Norte;AC;;12;;;;2021-04-05;14;881935;71330;173;1298;7;;;
Norte;AC;;12;;;;2021-04-06;14;881935;71420;90;1306;8;;;
Norte;AC;;12;;;;2021-04-07;14;881935;71880;460;1318;12;;;
Norte;AC;;12;;;;2021-04-08;14;881935;72403;523;1325;7;;;
Norte;AC;;12;;;;2021-04-09;14;881935;72897;494;1334;9;;;
Norte;AC;;12;;;;2021-04-10;14;881935;73275;378;1339;5;;;
Norte;AC;;12;;;;2021-04-11;15;881935;73425;150;1343;4;;;
Norte;AC;;12;;;;2021-04-12;15;881935;73613;188;1353;10;;;
Norte;AC;;12;;;;2021-04-13;15;881935;74007;394;1367;14;;;
Norte;AC;;12;;;;2021-04-14;15;881935;74533;526;1374;7;;;
Norte;AC;;12;;;;2021-04-15;15;881935;74664;131;1383;9;;;
Norte;AC;;12;;;;2021-04-16;15;881935;75047;383;1395;12;;;
Norte;AC;;12;;;;2021-04-17;15;881935;75334;287;1405;10;;;
Norte;AC;;12;;;;2021-04-18;16;881935;75405;71;1418;13;;;
Norte;AC;;12;;;;2021-04-19;16;881935;75599;194;1433;15;;;
Norte;AC;;12;;;;2021-04-20;16;881935;75640;41;1445;12;;;
Norte;AC;;12;;;;2021-04-21;16;881935;75879;239;1449;4;;;
Norte;AC;;12;;;;2021-04-22;16;881935;76212;333;1458;9;;;
Norte;AC;;12;;;;2021-04-23;16;881935;76376;164;1465;7;;;
Norte;AC;;12;;;;2021-04-24;16;881935;76603;227;1476;11;;;
Norte;AC;;12;;;;2021-04-25;17;881935;76747;144;1480;4;;;
Norte;AC;;12;;;;2021-04-26;17;881935;76971;224;1488;8;;;
Norte;AC;;12;;;;2021-04-27;17;881935;77146;175;1500;12;;;
Norte;AC;;12;;;;2021-04-28;17;881935;77298;152;1517;17;;;
Norte;AC;;12;;;;2021-04-29;17;881935;77535;237;1525;8;;;
Norte;AC;;12;;;;2021-04-30;17;881935;77803;268;1529;4;;;
Norte;AC;;12;;;;2021-05-01;17;881935;78016;213;1534;5;;;
Norte;AC;;12;;;;2021-05-02;18;881935;78152;136;1546;12;;;
Norte;AC;;12;;;;2021-05-03;18;881935;78325;173;1552;6;;;
Norte;AC;;12;;;;2021-05-04;18;881935;78440;115;1555;3;;;
Norte;AC;;12;;;;2021-05-05;18;881935;78610;170;1563;8;;;
Norte;AC;;12;;;;2021-05-06;18;881935;78889;279;1568;5;;;
Norte;AC;;12;;;;2021-05-07;18;881935;79100;211;1575;7;;;
Norte;AC;;12;;;;2021-05-08;18;881935;79276;176;1585;10;;;
Norte;AC;;12;;;;2021-05-09;19;881935;79351;75;1589;4;;;
Norte;AC;;12;;;;2021-05-10;19;881935;79476;125;1596;7;;;
Norte;AC;;12;;;;2021-05-11;19;881935;79510;34;1599;3;;;
Norte;AC;;12;;;;2021-05-12;19;881935;79718;208;1601;2;;;
Norte;AC;;12;;;;2021-05-13;19;881935;79955;237;1607;6;;;
Norte;AC;;12;;;;2021-05-14;19;881935;80177;222;1608;1;;;
Norte;AC;;12;;;;2021-05-15;19;881935;80338;161;1612;4;;;
Norte;AC;;12;;;;2021-05-16;20;881935;80399;61;1614;2;;;
Norte;AC;;12;;;;2021-05-17;20;881935;80561;162;1620;6;;;
Norte;AC;;12;;;;2021-05-18;20;881935;80590;29;1625;5;;;
Norte;AC;;12;;;;2021-05-19;20;881935;80688;98;1631;6;;;
Norte;AC;;12;;;;2021-05-20;20;881935;80797;109;1632;1;;;
Norte;AC;;12;;;;2021-05-21;20;881935;81235;438;1632;0;;;
Norte;AC;;12;;;;2021-05-22;20;881935;81348;113;1633;1;;;
Norte;AC;;12;;;;2021-05-23;21;881935;81413;65;1635;2;;;
Norte;AC;;12;;;;2021-05-24;21;881935;81505;92;1642;7;;;
Norte;AC;;12;;;;2021-05-25;21;881935;81651;146;1649;7;;;
Norte;AC;;12;;;;2021-05-26;21;881935;81850;199;1652;3;;;
Norte;AC;;12;;;;2021-05-27;21;881935;81980;130;1652;0;;;
Norte;AC;;12;;;;2021-05-28;21;881935;82149;169;1655;3;;;
Norte;AC;;12;;;;2021-05-29;21;881935;82207;58;1657;2;;;
Norte;AC;;12;;;;2021-05-30;22;881935;82478;271;1659;2;;;
Norte;AC;;12;;;;2021-05-31;22;881935;82524;46;1662;3;;;
Norte;AC;;12;;;;2021-06-01;22;881935;82581;57;1669;7;;;
Norte;AC;;12;;;;2021-06-02;22;881935;82753;172;1676;7;;;
Norte;AC;;12;;;;2021-06-03;22;881935;82937;184;1680;4;;;
Norte;AC;;12;;;;2021-06-04;22;881935;83123;186;1682;2;;;
Norte;AC;;12;;;;2021-06-05;22;881935;83240;117;1686;4;;;
Norte;AC;;12;;;;2021-06-06;23;881935;83306;66;1690;4;;;
Norte;AC;;12;;;;2021-06-07;23;881935;83350;44;1692;2;;;
Norte;AC;;12;;;;2021-06-08;23;881935;83409;59;1697;5;;;
Norte;AC;;12;;;;2021-06-09;23;881935;83473;64;1697;0;;;
Norte;AC;;12;;;;2021-06-10;23;881935;83665;192;1699;2;;;
Norte;AC;;12;;;;2021-06-11;23;881935;84039;374;1701;2;;;
Norte;AC;;12;;;;2021-06-12;23;881935;84104;65;1707;6;;;
Norte;AC;;12;;;;2021-06-13;24;881935;84174;70;1712;5;;;
Norte;AC;;12;;;;2021-06-14;24;881935;84337;163;1719;7;;;
Norte;AC;;12;;;;2021-06-15;24;881935;84404;67;1721;2;;;
Norte;AC;;12;;;;2021-06-16;24;881935;84450;46;1723;2;;;
Norte;AC;;12;;;;2021-06-17;24;881935;84487;37;1725;2;;;
Norte;AC;;12;;;;2021-06-18;24;881935;84687;200;1728;3;;;
Norte;AC;;12;;;;2021-06-19;24;881935;84812;125;1729;1;;;
Norte;AC;;12;;;;2021-06-20;25;881935;84849;37;1730;1;;;
Norte;AM;;13;;;;2021-01-01;53;4144597;201574;561;5295;10;;;
Norte;AM;;13;;;;2021-01-02;53;4144597;201867;293;5325;30;;;
Norte;AM;;13;;;;2021-01-03;1;4144597;202413;546;5345;20;;;
Norte;AM;;13;;;;2021-01-04;1;4144597;202972;559;5368;23;;;
Norte;AM;;13;;;;2021-01-05;1;4144597;204900;1928;5414;46;;;
Norte;AM;;13;;;;2021-01-06;1;4144597;207092;2192;5500;86;;;
Norte;AM;;13;;;;2021-01-07;1;4144597;208798;1706;5546;46;;;
Norte;AM;;13;;;;2021-01-08;1;4144597;208798;0;5546;0;;;
Norte;AM;;13;;;;2021-01-09;1;4144597;212996;4198;5669;123;;;
Norte;AM;;13;;;;2021-01-10;2;4144597;213961;965;5701;32;;;
Norte;AM;;13;;;;2021-01-11;2;4144597;216112;2151;5756;55;;;
Norte;AM;;13;;;;2021-01-12;2;4144597;218070;1958;5810;54;;;
Norte;AM;;13;;;;2021-01-13;2;4144597;219544;1474;5879;69;;;
Norte;AM;;13;;;;2021-01-14;2;4144597;223360;3816;5930;51;;;
Norte;AM;;13;;;;2021-01-15;2;4144597;226511;3151;6043;113;;;
Norte;AM;;13;;;;2021-01-16;2;4144597;229367;2856;6123;80;;;
Norte;AM;;13;;;;2021-01-17;3;4144597;230644;1277;6191;68;;;
Norte;AM;;13;;;;2021-01-18;3;4144597;232434;1790;6308;117;;;
Norte;AM;;13;;;;2021-01-19;3;4144597;233971;1537;6450;142;;;
Norte;AM;;13;;;;2021-01-20;3;4144597;238980;5009;6598;148;;;
Norte;AM;;13;;;;2021-01-21;3;4144597;241182;2202;6757;159;;;
Norte;AM;;13;;;;2021-01-22;3;4144597;245157;3975;6889;132;;;
Norte;AM;;13;;;;2021-01-23;3;4144597;248561;3404;7051;162;;;
Norte;AM;;13;;;;2021-01-24;4;4144597;249713;1152;7146;95;;;
Norte;AM;;13;;;;2021-01-25;4;4144597;250935;1222;7232;86;;;
Norte;AM;;13;;;;2021-01-26;4;4144597;254460;3525;7424;192;;;
Norte;AM;;13;;;;2021-01-27;4;4144597;257606;3146;7560;136;;;
Norte;AM;;13;;;;2021-01-28;4;4144597;259458;1852;7673;113;;;
Norte;AM;;13;;;;2021-01-29;4;4144597;261574;2116;7793;120;;;
Norte;AM;;13;;;;2021-01-30;4;4144597;265994;4420;8018;225;;;
Norte;AM;;13;;;;2021-01-31;5;4144597;267394;1400;8117;99;;;
Norte;AM;;13;;;;2021-02-01;5;4144597;268717;1323;8266;149;;;
Norte;AM;;13;;;;2021-02-02;5;4144597;271177;2460;8414;148;;;
Norte;AM;;13;;;;2021-02-03;5;4144597;273862;2685;8564;150;;;
Norte;AM;;13;;;;2021-02-04;5;4144597;276551;2689;8716;152;;;
Norte;AM;;13;;;;2021-02-05;5;4144597;278789;2238;8815;99;;;
Norte;AM;;13;;;;2021-02-06;5;4144597;281754;2965;8934;119;;;
Norte;AM;;13;;;;2021-02-07;6;4144597;282739;985;9003;69;;;
Norte;AM;;13;;;;2021-02-08;6;4144597;283658;919;9116;113;;;
Norte;AM;;13;;;;2021-02-09;6;4144597;285100;1442;9285;169;;;
Norte;AM;;13;;;;2021-02-10;6;4144597;287844;2744;9452;167;;;
Norte;AM;;13;;;;2021-02-11;6;4144597;290049;2205;9619;167;;;
Norte;AM;;13;;;;2021-02-12;6;4144597;292494;2445;9753;134;;;
Norte;AM;;13;;;;2021-02-13;6;4144597;294322;1828;9819;66;;;
Norte;AM;;13;;;;2021-02-14;7;4144597;294954;632;9872;53;;;
Norte;AM;;13;;;;2021-02-15;7;4144597;295879;925;9992;120;;;
Norte;AM;;13;;;;2021-02-16;7;4144597;297687;1808;10100;108;;;
Norte;AM;;13;;;;2021-02-17;7;4144597;299495;1808;10181;81;;;
Norte;AM;;13;;;;2021-02-18;7;4144597;301636;2141;10286;105;;;
Norte;AM;;13;;;;2021-02-19;7;4144597;303586;1950;10359;73;;;
Norte;AM;;13;;;;2021-02-20;7;4144597;305250;1664;10409;50;;;
Norte;AM;;13;;;;2021-02-21;8;4144597;306003;753;10462;53;;;
Norte;AM;;13;;;;2021-02-22;8;4144597;307164;1161;10522;60;;;
Norte;AM;;13;;;;2021-02-23;8;4144597;309311;2147;10573;51;;;
Norte;AM;;13;;;;2021-02-24;8;4144597;310919;1608;10642;69;;;
Norte;AM;;13;;;;2021-02-25;8;4144597;312339;1420;10728;86;;;
Norte;AM;;13;;;;2021-02-26;8;4144597;313911;1572;10784;56;;;
Norte;AM;;13;;;;2021-02-27;8;4144597;315599;1688;10831;47;;;
Norte;AM;;13;;;;2021-02-28;9;4144597;315966;367;10860;29;;;
Norte;AM;;13;;;;2021-03-01;9;4144597;316668;702;10938;78;;;
Norte;AM;;13;;;;2021-03-02;9;4144597;318244;1576;11012;74;;;
Norte;AM;;13;;;;2021-03-03;9;4144597;318948;704;11087;75;;;
Norte;AM;;13;;;;2021-03-04;9;4144597;319872;924;11172;85;;;
Norte;AM;;13;;;;2021-03-05;9;4144597;322227;2355;11229;57;;;
Norte;AM;;13;;;;2021-03-06;9;4144597;323610;1383;11240;11;;;
Norte;AM;;13;;;;2021-03-07;10;4144597;324103;493;11262;22;;;
Norte;AM;;13;;;;2021-03-08;10;4144597;324564;461;11288;26;;;
Norte;AM;;13;;;;2021-03-09;10;4144597;326174;1610;11341;53;;;
Norte;AM;;13;;;;2021-03-10;10;4144597;327523;1349;11388;47;;;
Norte;AM;;13;;;;2021-03-11;10;4144597;328763;1240;11431;43;;;
Norte;AM;;13;;;;2021-03-12;10;4144597;330010;1247;11482;51;;;
Norte;AM;;13;;;;2021-03-13;10;4144597;331172;1162;11516;34;;;
Norte;AM;;13;;;;2021-03-14;11;4144597;331768;596;11539;23;;;
Norte;AM;;13;;;;2021-03-15;11;4144597;332309;541;11573;34;;;
Norte;AM;;13;;;;2021-03-16;11;4144597;333608;1299;11623;50;;;
Norte;AM;;13;;;;2021-03-17;11;4144597;334432;824;11672;49;;;
Norte;AM;;13;;;;2021-03-18;11;4144597;335394;962;11708;36;;;
Norte;AM;;13;;;;2021-03-19;11;4144597;337351;1957;11743;35;;;
Norte;AM;;13;;;;2021-03-20;11;4144597;338376;1025;11775;32;;;
Norte;AM;;13;;;;2021-03-21;12;4144597;338743;367;11791;16;;;
Norte;AM;;13;;;;2021-03-22;12;4144597;339510;767;11818;27;;;
Norte;AM;;13;;;;2021-03-23;12;4144597;340785;1275;11836;18;;;
Norte;AM;;13;;;;2021-03-24;12;4144597;341968;1183;11860;24;;;
Norte;AM;;13;;;;2021-03-25;12;4144597;343133;1165;11893;33;;;
Norte;AM;;13;;;;2021-03-26;12;4144597;344224;1091;11917;24;;;
Norte;AM;;13;;;;2021-03-27;12;4144597;345336;1112;11939;22;;;
Norte;AM;;13;;;;2021-03-28;13;4144597;345810;474;11952;13;;;
Norte;AM;;13;;;;2021-03-29;13;4144597;346320;510;11974;22;;;
Norte;AM;;13;;;;2021-03-30;13;4144597;347810;1490;11997;23;;;
Norte;AM;;13;;;;2021-03-31;13;4144597;349123;1313;12015;18;;;
Norte;AM;;13;;;;2021-04-01;13;4144597;350288;1165;12031;16;;;
Norte;AM;;13;;;;2021-04-02;13;4144597;351118;830;12048;17;;;
Norte;AM;;13;;;;2021-04-03;13;4144597;351864;746;12061;13;;;
Norte;AM;;13;;;;2021-04-04;14;4144597;352312;448;12072;11;;;
Norte;AM;;13;;;;2021-04-05;14;4144597;352976;664;12107;35;;;
Norte;AM;;13;;;;2021-04-06;14;4144597;353929;953;12136;29;;;
Norte;AM;;13;;;;2021-04-07;14;4144597;355027;1098;12177;41;;;
Norte;AM;;13;;;;2021-04-08;14;4144597;355987;960;12202;25;;;
Norte;AM;;13;;;;2021-04-09;14;4144597;357159;1172;12226;24;;;
Norte;AM;;13;;;;2021-04-10;14;4144597;357896;737;12245;19;;;
Norte;AM;;13;;;;2021-04-11;15;4144597;358431;535;12257;12;;;
Norte;AM;;13;;;;2021-04-12;15;4144597;358920;489;12271;14;;;
Norte;AM;;13;;;;2021-04-13;15;4144597;359915;995;12294;23;;;
Norte;AM;;13;;;;2021-04-14;15;4144597;360735;820;12319;25;;;
Norte;AM;;13;;;;2021-04-15;15;4144597;361628;893;12337;18;;;
Norte;AM;;13;;;;2021-04-16;15;4144597;362401;773;12352;15;;;
Norte;AM;;13;;;;2021-04-17;15;4144597;363102;701;12362;10;;;
Norte;AM;;13;;;;2021-04-18;16;4144597;363586;484;12371;9;;;
Norte;AM;;13;;;;2021-04-19;16;4144597;364028;442;12396;25;;;
Norte;AM;;13;;;;2021-04-20;16;4144597;364762;734;12431;35;;;
Norte;AM;;13;;;;2021-04-21;16;4144597;365433;671;12454;23;;;
Norte;AM;;13;;;;2021-04-22;16;4144597;365969;536;12474;20;;;
Norte;AM;;13;;;;2021-04-23;16;4144597;366798;829;12494;20;;;
Norte;AM;;13;;;;2021-04-24;16;4144597;367342;544;12506;12;;;
Norte;AM;;13;;;;2021-04-25;17;4144597;367713;371;12517;11;;;
Norte;AM;;13;;;;2021-04-26;17;4144597;368139;426;12528;11;;;
Norte;AM;;13;;;;2021-04-27;17;4144597;368854;715;12562;34;;;
Norte;AM;;13;;;;2021-04-28;17;4144597;369488;634;12587;25;;;
Norte;AM;;13;;;;2021-04-29;17;4144597;370184;696;12615;28;;;
Norte;AM;;13;;;;2021-04-30;17;4144597;370776;592;12627;12;;;
Norte;AM;;13;;;;2021-05-01;17;4144597;371306;530;12636;9;;;
Norte;AM;;13;;;;2021-05-02;18;4144597;371718;412;12641;5;;;
Norte;AM;;13;;;;2021-05-03;18;4144597;372128;410;12658;17;;;
Norte;AM;;13;;;;2021-05-04;18;4144597;372803;675;12678;20;;;
Norte;AM;;13;;;;2021-05-05;18;4144597;373402;599;12691;13;;;
Norte;AM;;13;;;;2021-05-06;18;4144597;373947;545;12707;16;;;
Norte;AM;;13;;;;2021-05-07;18;4144597;374577;630;12716;9;;;
Norte;AM;;13;;;;2021-05-08;18;4144597;375072;495;12724;8;;;
Norte;AM;;13;;;;2021-05-09;19;4144597;375283;211;12728;4;;;
Norte;AM;;13;;;;2021-05-10;19;4144597;375603;320;12746;18;;;
Norte;AM;;13;;;;2021-05-11;19;4144597;376298;695;12758;12;;;
Norte;AM;;13;;;;2021-05-12;19;4144597;376893;595;12775;17;;;
Norte;AM;;13;;;;2021-05-13;19;4144597;377559;666;12792;17;;;
Norte;AM;;13;;;;2021-05-14;19;4144597;378138;579;12808;16;;;
Norte;AM;;13;;;;2021-05-15;19;4144597;378645;507;12824;16;;;
Norte;AM;;13;;;;2021-05-16;20;4144597;378855;210;12831;7;;;
Norte;AM;;13;;;;2021-05-17;20;4144597;379167;312;12855;24;;;
Norte;AM;;13;;;;2021-05-18;20;4144597;379830;663;12879;24;;;
Norte;AM;;13;;;;2021-05-19;20;4144597;380416;586;12893;14;;;
Norte;AM;;13;;;;2021-05-20;20;4144597;381036;620;12903;10;;;
Norte;AM;;13;;;;2021-05-21;20;4144597;381635;599;12912;9;;;
Norte;AM;;13;;;;2021-05-22;20;4144597;382150;515;12915;3;;;
Norte;AM;;13;;;;2021-05-23;21;4144597;382487;337;12920;5;;;
Norte;AM;;13;;;;2021-05-24;21;4144597;382845;358;12925;5;;;
Norte;AM;;13;;;;2021-05-25;21;4144597;383380;535;12935;10;;;
Norte;AM;;13;;;;2021-05-26;21;4144597;383980;600;12943;8;;;
Norte;AM;;13;;;;2021-05-27;21;4144597;384634;654;12951;8;;;
Norte;AM;;13;;;;2021-05-28;21;4144597;384997;363;12966;15;;;
Norte;AM;;13;;;;2021-05-29;21;4144597;385828;831;12972;6;;;
Norte;AM;;13;;;;2021-05-30;22;4144597;386074;246;12978;6;;;
Norte;AM;;13;;;;2021-05-31;22;4144597;386418;344;12985;7;;;
Norte;AM;;13;;;;2021-06-01;22;4144597;387038;620;12996;11;;;
Norte;AM;;13;;;;2021-06-02;22;4144597;387709;671;13009;13;;;
Norte;AM;;13;;;;2021-06-03;22;4144597;388294;585;13016;7;;;
Norte;AM;;13;;;;2021-06-04;22;4144597;388750;456;13042;26;;;
Norte;AM;;13;;;;2021-06-05;22;4144597;389200;450;13050;8;;;
Norte;AM;;13;;;;2021-06-06;23;4144597;389550;350;13054;4;;;
Norte;AM;;13;;;;2021-06-07;23;4144597;389836;286;13063;9;;;
Norte;AM;;13;;;;2021-06-08;23;4144597;390386;550;13086;23;;;
Norte;AM;;13;;;;2021-06-09;23;4144597;391063;677;13103;17;;;
Norte;AM;;13;;;;2021-06-10;23;4144597;391858;795;13119;16;;;
Norte;AM;;13;;;;2021-06-11;23;4144597;392574;716;13129;10;;;
Norte;AM;;13;;;;2021-06-12;23;4144597;393178;604;13136;7;;;
Norte;AM;;13;;;;2021-06-13;24;4144597;393492;314;13140;4;;;
Norte;AM;;13;;;;2021-06-14;24;4144597;393875;383;13149;9;;;
Norte;AM;;13;;;;2021-06-15;24;4144597;394601;726;13162;13;;;
Norte;AM;;13;;;;2021-06-16;24;4144597;395104;503;13182;20;;;
